date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:33	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%22645b4500-1242a2%22	https://prium.github.io/falcon/v3.16.0/vendors/fontawesome/all.min.js	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/fontawesome/all.min.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/lms.html)
11:51:36	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%22645b4500-65415%22	https://prium.github.io/falcon/v3.16.0/assets/js/theme.js	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/js/theme.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/lms.html)
11:51:37	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	date:Wed,%2003%20May%202023%2000:17:37%20GMT	https://polyfill.io/v3/polyfill.min.js?features=window.scroll	/home/tamuzo77/websites/falconV1/polyfill.io/v3/polyfill.min58be.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/lms.html)
11:51:37	86421/86421	URF---	200	added ('OK%20(cached)')	image/png		https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-1.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-1.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:51:37	137415/137415	URF---	200	added ('OK%20(cached)')	image/png		https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-2.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-2.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:51:37	43472/43472	URF---	200	added ('OK%20(cached)')	image/png		https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-3.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-3.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:51:41	219404/219404	---M--	200	added ('OK')	image/png	etag:%22645b4500-3590c%22	https://prium.github.io/falcon/v3.16.0/assets/img/generic/bg-navbar.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/generic/bg-navbar.png	(from https://prium.github.io/falcon/v3.16.0/assets/css/theme-rtl.min.css)
11:51:41	156467/156467	URF---	200	added ('OK%20(cached)')	image/png		https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-8.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-8.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:51:41	74333/74333	URF---	200	added ('OK%20(cached)')	image/png		https://prium.github.io/falcon/v3.16.0/assets/img/illustrations/ticket-welcome.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/illustrations/ticket-welcome.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/support-desk.html)
11:51:41	67478/67478	URF---	200	added ('OK%20(cached)')	image/png		https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-9.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-9.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:51:41	409/409	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22645b4500-199%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/star_on.svg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/star_on.svg	(from https://prium.github.io/falcon/v3.16.0/assets/css/theme-rtl.min.css)
11:51:42	219404/219404	URF---	200	added ('OK%20(cached)')	image/png		https://prium.github.io/falcon/v3.16.0/assets/img/generic/bg-navbar.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/generic/bg-navbar.png	(from https://prium.github.io/falcon/v3.16.0/assets/css/theme-rtl.min.css)
11:51:42	3934/3934	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22645b44f7-f5e%22	https://prium.github.io/falcon/v3.16.0/vendors/leaflet/images/layers.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/leaflet/images/layers.9d.delayed	(from https://prium.github.io/falcon/v3.16.0/vendors/leaflet/leaflet.css)
11:51:43	3934/3934	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22645b44f7-f5e%22	https://prium.github.io/falcon/v3.16.0/vendors/leaflet/images/layers-2x.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/leaflet/images/layers-2x.png	(from https://prium.github.io/falcon/v3.16.0/vendors/leaflet/leaflet.css)
11:51:44	3934/3934	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22645b44f7-f5e%22	https://prium.github.io/falcon/v3.16.0/vendors/leaflet/images/marker-icon.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/leaflet/images/marker-icon.png	(from https://prium.github.io/falcon/v3.16.0/vendors/leaflet/leaflet.css)
